Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	4	17558
102200	AIP	2	17558
102200	GNAS	6	17558
103780	ADH1B	212	17554
103780	ADH1C	215	17554
103780	GABRA2	8128	17554
103780	HTR2A	1214	17554
103780	RCBTB1	15602	17554
103780	TAS2R16	8695	17554
104300	A2M	121	17550
104300	ACE	1682	17550
104300	APBB2	1630	17550
104300	APP	6	17550
104300	BLMH	460	17550
104300	MPO	9464	17550
104300	NOS3	19	17550
104300	PAXIP1	188	17550
104300	PLAU	798	17550
104300	SORL1	571	17550
105200	APOA1	1087	17556
105200	B2M	628	17556
105200	FGA	1121	17556
105200	LYZ	3607	17556
105400	DCTN1	85	17556
105400	NEFH	15	17556
105400	PRPH	16	17556
105400	SOD1	44	17556
106210	ELP4	5152	17557
106210	PAX6	1	17557
106210	WT1	5	17557
109400	PTCH1	6	17557
109400	PTCH2	2	17557
109400	SUFU	9	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	6	17556
109800	RB1	80	17556
111400	A4GALT	15	17558
111400	B3GALNT1	10	17558
112600	BMP2	10	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	18	17538
114480	BARD1	26	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	38	17538
114480	CASP8	42	17538
114480	CDH1	29	17538
114480	CHEK2	3	17538
114480	HMMR	437	17538
114480	KRAS	10	17538
114480	NQO2	14442	17538
114480	PALB2	14	17538
114480	PHB	470	17538
114480	PIK3CA	7	17538
114480	PPM1D	1262	17538
114480	RAD51	25	17538
114480	RAD54L	1510	17538
114480	RB1CC1	1213	17538
114480	SLC22A18	203	17538
114480	TP53	3	17538
114480	TSG101	3122	17538
114480	XRCC3	44	17538
114500	AKT1	16	17548
114500	BUB1B	523	17548
