Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	10	17558
103780	ADH1B	156	17554
103780	ADH1C	159	17554
103780	GABRA2	8688	17554
103780	HTR2A	1335	17554
103780	RCBTB1	14956	17554
103780	TAS2R16	6356	17554
104300	A2M	130	17550
104300	ACE	1836	17550
104300	APBB2	897	17550
104300	APP	5	17550
104300	BLMH	313	17550
104300	MPO	10926	17550
104300	NOS3	13	17550
104300	PAXIP1	185	17550
104300	PLAU	938	17550
104300	SORL1	318	17550
105200	APOA1	1370	17556
105200	B2M	631	17556
105200	FGA	1358	17556
105200	LYZ	2890	17556
105400	DCTN1	135	17556
105400	NEFH	13	17556
105400	PRPH	12	17556
105400	SOD1	31	17556
106210	ELP4	3893	17557
106210	PAX6	1	17557
106210	WT1	5	17557
109400	PTCH1	7	17557
109400	PTCH2	2	17557
109400	SUFU	9	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	6	17556
109800	RB1	127	17556
111400	A4GALT	13	17558
111400	B3GALNT1	9	17558
112600	BMP2	9	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	21	17538
114480	BARD1	14	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	26	17538
114480	CASP8	39	17538
114480	CDH1	32	17538
114480	CHEK2	3	17538
114480	HMMR	425	17538
114480	KRAS	7	17538
114480	NQO2	14204	17538
114480	PALB2	8	17538
114480	PHB	339	17538
114480	PIK3CA	6	17538
114480	PPM1D	877	17538
114480	RAD51	19	17538
114480	RAD54L	1990	17538
114480	RB1CC1	1053	17538
114480	SLC22A18	221	17538
114480	TP53	3	17538
114480	TSG101	2867	17538
114480	XRCC3	30	17538
114500	AKT1	15	17548
114500	BUB1B	630	17548
114500	CTNNB1	24	17548
114500	DCC	1292	17548
114500	DLC1	1982	17548
114500	EP300	129	17548
114500	FGFR3	20	17548
114500	FLCN	6	17548
114500	NRAS	45	17548
114500	PIK3CA	17	17548
114500	SRC	510	17548
114500	TP53	1	17548
114550	AXIN1	259	17552
114550	CASP8	90	17552
114550	CTNNB1	12	17552
114550	IGF2R	5061	17552
114550	MET	228	17552
114550	PDGFRL	9411	17552
114550	PIK3CA	4	17552
114550	TP53	7	17552
120435	MSH2	6	17558
120435	PMS1	468	17558
122100	KRT12	54	17558
122100	KRT3	54	17558
122700	CYP2A6	138	17556
122700	CYP2C9	110	17556
122700	F9	218	17556
122700	VKORC1	225	17556
123400	HLA-DQB1	2037	17558
123400	PRNP	6	17558
125853	AKT2	149	17535
125853	CDKAL1	15096	17535
125853	ENPP1	237	17535
125853	GCGR	8363	17535
125853	GCK	3	17535
125853	HMGA1	966	17535
125853	HNF1A	2	17535
125853	HNF1B	13	17535
125853	HNF4A	3	17535
125853	IGF2BP2	9025	17535
125853	IRS1	390	17535
125853	IRS2	665	17535
125853	KCNJ11	2	17535
125853	MAPK8IP1	3612	17535
125853	MTNR1B	6615	17535
125853	NEUROD1	3	17535
125853	PAX4	3	17535
125853	PDX1	2	17535
125853	PPARG	11	17535
125853	PPP1R3A	27	17535
125853	PTPN1	398	17535
125853	RETN	14094	17535
125853	SLC2A2	46	17535
125853	SLC30A8	14548	17535
125853	WFS1	5974	17535
126200	HLA-DQB1	29	17558
126200	HLA-DRB1	10	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	55	17557
127750	SNCA	1	17557
127750	SNCB	795	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	71	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3331	17556
130650	IGF2	96	17556
130650	KCNQ1	3367	17556
130650	NSD1	1993	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	36	17557
131800	KRT14	1	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	76	17558
132600	MUTYH	115	17558
133100	EPOR	25	17557
133100	JAK2	1	17557
133100	SH2B3	9	17557
133200	GJA1	38	17557
133200	GJB3	6	17557
133200	GJB4	21	17557
133239	DCC	1018	17554
133239	DEC1	8502	17554
133239	DLEC1	1838	17554
133239	LZTS1	14523	17554
133239	RNF6	4883	17554
133239	TGFBR2	472	17554
133780	FZD4	147	17558
133780	LRP5	2	17558
136880	PRPH2	8	17556
136880	RDH5	5	17556
136880	RHO	48	17556
136880	RLBP1	5	17556
137215	CDH1	117	17556
137215	IL1B	6	17556
137215	IL1RN	19	17556
137215	KRAS	78	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	308	17557
137800	IDH1	5776	17557
137800	TP53	24	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
