Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	4	17558
102200	AIP	3	17558
102200	GNAS	9	17558
103780	ADH1B	131	17554
103780	ADH1C	143	17554
103780	GABRA2	8359	17554
103780	HTR2A	1351	17554
103780	RCBTB1	14850	17554
103780	TAS2R16	4493	17554
104300	A2M	185	17550
104300	ACE	2970	17550
104300	APBB2	528	17550
104300	APP	7	17550
104300	BLMH	260	17550
104300	MPO	12853	17550
104300	NOS3	21	17550
104300	PAXIP1	201	17550
104300	PLAU	1316	17550
104300	SORL1	231	17550
105200	APOA1	1975	17556
105200	B2M	728	17556
105200	FGA	2088	17556
105200	LYZ	2889	17556
105400	DCTN1	111	17556
105400	NEFH	12	17556
105400	PRPH	16	17556
105400	SOD1	32	17556
106210	ELP4	2992	17557
106210	PAX6	1	17557
106210	WT1	8	17557
109400	PTCH1	6	17557
109400	PTCH2	5	17557
109400	SUFU	13	17557
109800	FGFR3	5	17556
109800	HRAS	15	17556
109800	KRAS	15	17556
109800	RB1	222	17556
111400	A4GALT	11	17558
111400	B3GALNT1	9	17558
112600	BMP2	18	17557
112600	BMPR1B	4	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	6	17558
113800	KRT10	1	17558
114480	AKT1	39	17538
114480	BARD1	10	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	30	17538
114480	CASP8	66	17538
114480	CDH1	36	17538
114480	CHEK2	3	17538
114480	HMMR	497	17538
114480	KRAS	9	17538
114480	NQO2	14379	17538
114480	PALB2	9	17538
114480	PHB	302	17538
114480	PIK3CA	10	17538
114480	PPM1D	805	17538
114480	RAD51	14	17538
114480	RAD54L	2504	17538
114480	RB1CC1	1182	17538
114480	SLC22A18	341	17538
114480	TP53	3	17538
114480	TSG101	2848	17538
114480	XRCC3	26	17538
114500	AKT1	26	17548
114500	BUB1B	777	17548
