Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	5	17558
101400	TWIST1	44	17558
102200	AIP	14	17558
102200	GNAS	20	17558
103780	ADH1B	83	17554
103780	ADH1C	95	17554
103780	GABRA2	9961	17554
103780	HTR2A	1478	17554
103780	RCBTB1	14607	17554
103780	TAS2R16	3899	17554
104300	A2M	167	17550
104300	ACE	2821	17550
104300	APBB2	483	17550
104300	APP	3	17550
104300	BLMH	237	17550
104300	MPO	12720	17550
104300	NOS3	11	17550
104300	PAXIP1	178	17550
104300	PLAU	1244	17550
104300	SORL1	206	17550
105200	APOA1	1897	17556
105200	B2M	595	17556
105200	FGA	1922	17556
105200	LYZ	2483	17556
105400	DCTN1	946	17556
105400	NEFH	3	17556
105400	PRPH	4	17556
105400	SOD1	22	17556
106210	ELP4	2575	17557
106210	PAX6	2	17557
106210	WT1	3	17557
109400	PTCH1	6	17557
109400	PTCH2	2	17557
109400	SUFU	4	17557
109800	FGFR3	9	17556
109800	HRAS	5	17556
109800	KRAS	5	17556
109800	RB1	232	17556
111400	A4GALT	5	17558
111400	B3GALNT1	3	17558
112600	BMP2	8	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	2	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	28	17538
114480	BARD1	7	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	24	17538
114480	CASP8	49	17538
114480	CDH1	46	17538
114480	CHEK2	1	17538
114480	HMMR	454	17538
114480	KRAS	5	17538
114480	NQO2	14336	17538
114480	PALB2	5	17538
114480	PHB	266	17538
114480	PIK3CA	8	17538
114480	PPM1D	720	17538
114480	RAD51	10	17538
114480	RAD54L	2824	17538
114480	RB1CC1	1085	17538
114480	SLC22A18	298	17538
114480	TP53	1	17538
114480	TSG101	2739	17538
114480	XRCC3	17	17538
114500	AKT1	3	17548
114500	BUB1B	773	17548
114500	CTNNB1	9	17548
114500	DCC	1868	17548
114500	DLC1	1370	17548
114500	EP300	163	17548
114500	FGFR3	18	17548
114500	FLCN	47	17548
114500	NRAS	34	17548
114500	PIK3CA	4	17548
114500	SRC	363	17548
114500	TP53	6	17548
114550	AXIN1	238	17552
114550	CASP8	88	17552
114550	CTNNB1	8	17552
114550	IGF2R	5311	17552
114550	MET	400	17552
114550	PDGFRL	7671	17552
114550	PIK3CA	6	17552
114550	TP53	5	17552
120435	MSH2	6	17558
120435	PMS1	492	17558
122100	KRT12	33	17558
122100	KRT3	34	17558
122700	CYP2A6	126	17556
122700	CYP2C9	115	17556
122700	F9	314	17556
122700	VKORC1	306	17556
123400	HLA-DQB1	3275	17558
123400	PRNP	30	17558
125853	AKT2	252	17535
125853	CDKAL1	15255	17535
125853	ENPP1	277	17535
125853	GCGR	7917	17535
125853	GCK	6	17535
125853	HMGA1	911	17535
125853	HNF1A	1	17535
125853	HNF1B	10	17535
125853	HNF4A	7	17535
125853	IGF2BP2	9068	17535
125853	IRS1	247	17535
125853	IRS2	524	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	2885	17535
125853	MTNR1B	6002	17535
125853	NEUROD1	39	17535
125853	PAX4	39	17535
125853	PDX1	1	17535
125853	PPARG	8	17535
125853	PPP1R3A	28	17535
125853	PTPN1	245	17535
125853	RETN	13969	17535
125853	SLC2A2	58	17535
125853	SLC30A8	15182	17535
125853	WFS1	8105	17535
126200	HLA-DQB1	26	17558
126200	HLA-DRB1	13	17558
127550	TERT	3	17558
127550	TINF2	25	17558
127750	GBA	35	17557
127750	SNCA	1	17557
127750	SNCB	431	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	3	17557
130000	COL5A1	2	17557
130000	COL5A2	41	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3708	17556
130650	IGF2	520	17556
130650	KCNQ1	4076	17556
130650	NSD1	3184	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	69	17557
131800	KRT14	1	17557
131800	KRT5	1	17557
131900	KRT14	1	17558
131900	KRT5	1	17558
132600	CTNNB1	106	17558
132600	MUTYH	378	17558
133100	EPOR	9	17557
133100	JAK2	2	17557
133100	SH2B3	3	17557
133200	GJA1	44	17557
133200	GJB3	1	17557
133200	GJB4	14	17557
133239	DCC	1437	17554
133239	DEC1	7767	17554
133239	DLEC1	2138	17554
133239	LZTS1	13750	17554
133239	RNF6	3565	17554
133239	TGFBR2	913	17554
133780	FZD4	84	17558
133780	LRP5	1	17558
136880	PRPH2	46	17556
136880	RDH5	1	17556
136880	RHO	42	17556
136880	RLBP1	1	17556
137215	CDH1	133	17556
137215	IL1B	4	17556
137215	IL1RN	12	17556
137215	KRAS	84	17556
137550	HRAS	1	17558
137550	NRAS	1	17558
137800	ERBB2	618	17557
137800	IDH1	4710	17557
137800	TP53	40	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
140700	HBB	1	17557
141749	HBB	12	17557
141749	HBG1	2	17557
141749	HBG2	1	17557
143465	DRD4	71	17558
143465	DRD5	202	17558
143890	ABCA1	142	17553
143890	APOA2	154	17553
143890	EPHX2	6128	17553
143890	GHR	753	17553
143890	ITIH4	4388	17553
143890	LDLR	133	17553
143890	PPP1R17	14032	17553
144200	KRT1	2	17558
144200	KRT9	43	17558
144700	DIRC2	16405	17553
144700	FLCN	141	17553
144700	HNF1A	3	17553
144700	HNF1B	6	17553
144700	OGG1	12305	17553
144700	RNF139	7616	17553
144700	VHL	431	17553
145500	ADD1	12148	17548
145500	AGT	7	17548
145500	AGTR1	19	17548
145500	ATP1B1	3417	17548
145500	CYP3A5	3610	17548
145500	ECE1	81	17548
145500	GNB3	1896	17548
145500	NOS2	169	17548
145500	NOS3	245	17548
145500	PTGIS	331	17548
145500	RGS5	1389	17548
145500	SELE	1148	17548
145750	APOA5	37	17558
145750	LIPI	17363	17558
145900	EGR2	7	17556
145900	MPZ	1	17556
145900	PMP22	3	17556
145900	PRX	33	17556
146200	GCM2	11891	17558
146200	PTH	5745	17558
147050	HAVCR1	14277	17553
147050	IL4R	984	17553
147050	MS4A2	690	17553
147050	PHF11	34	17553
147050	PLA2G7	25	17553
147050	SELP	825	17553
147050	SPINK5	13	17553
147920	KDM6A	5	17558
147920	KMT2D	26	17558
149400	GLRA1	775	17558
149400	GPHN	133	17558
149730	FGF10	1	17557
149730	FGFR2	1	17557
149730	FGFR3	11	17557
152700	BANK1	4529	17554
152700	CTLA4	79	17554
152700	FCGR2A	40	17554
152700	FCGR2B	95	17554
152700	PTPN22	374	17554
152700	TREX1	130	17554
155240	NTRK1	105	17558
155240	RET	8	17558
155255	BRCA2	307	17557
155255	PTCH2	2	17557
155255	SUFU	3	17557
156240	BCL10	87	17558
156240	WT1	2102	17558
157300	EDNRA	2020	17558
157300	TNF	2259	17558
158000	KRT81	1	17557
158000	KRT83	51	17557
158000	KRT86	1	17557
158320	MLH1	1	17558
158320	MSH2	2	17558
158810	COL6A1	3	17558
158810	COL6A2	1	17558
159900	DRD2	1469	17558
159900	SGCE	4572	17558
160150	DNM2	329	17558
160150	MTMR14	2952	17558
162091	NF2	75	17558
162091	SMARCB1	292	17558
162900	FGFR3	6	17556
162900	HRAS	1	17556
162900	NRAS	1	17556
162900	PIK3CA	6	17556
163200	HRAS	1	17557
163200	KRAS	6	17557
163200	NRAS	1	17557
163950	BRAF	4	17557
163950	MAP2K1	7	17557
163950	PTPN11	14	17557
164230	BDNF	74	17557
164230	HTR2A	2491	17557
164230	SLC6A4	10043	17557
166210	COL1A1	1	17558
166210	COL1A2	1	17558
166220	COL1A1	1	17558
166220	COL1A2	1	17558
166710	CALCR	1791	17554
166710	COL1A1	1	17554
166710	COL1A2	1	17554
166710	LRP5	193	17554
166710	PDLIM4	10144	17554
166710	VDR	3602	17554
167000	AKT1	10	17554
167000	CDH1	16	17554
167000	CTNNB1	2	17554
167000	OPCML	14874	17554
167000	PARK2	264	17554
167000	PIK3CA	1	17554
167800	CFTR	1682	17555
167800	CTRC	4	17555
167800	PRSS1	1	17555
167800	PRSS2	346	17555
167800	SPINK1	11	17555
168600	ADH1C	3145	17553
168600	ATXN2	4605	17553
168600	GBA	686	17553
168600	GLUD2	4558	17553
168600	MAPT	197	17553
168600	NR4A2	2933	17553
168600	TBP	86	17553
170400	CACNA1S	1541	17558
170400	SCN4A	4	17558
171300	GDNF	30	17552
171300	KIF1B	34	17552
171300	MAX	4541	17552
171300	RET	3	17552
171300	SDHB	6	17552
171300	SDHD	7	17552
171300	TMEM127	16787	17552
171300	VHL	1112	17552
172700	MAPT	1	17558
172700	PSEN1	1	17558
172800	KIT	26	17558
172800	SNAI2	124	17558
174050	PRKCSH	457	17558
174050	SEC63	4960	17558
174900	BMPR1A	222	17558
174900	SMAD4	86	17558
176270	HERC2	517	17554
176270	MAGEL2	3	17554
176270	MKRN3	3393	17554
176270	NDN	1666	17554
176270	NPAP1	17403	17554
176270	SNRPN	4941	17554
176807	AR	96	17550
176807	BRCA2	37	17550
176807	CD82	8429	17550
176807	CDH1	49	17550
176807	CHEK2	40	17550
176807	KLF6	894	17550
176807	MSR1	820	17550
176807	MXI1	8128	17550
176807	PTEN	39	17550
176807	ZFHX3	8597	17550
177200	SCNN1B	1	17558
177200	SCNN1G	2	17558
178500	MUC5B	12113	17555
178500	SFTPA1	2	17555
178500	SFTPA2	3	17555
178500	SFTPC	9	17555
178500	TERT	446	17555
180300	CD244	518	17553
180300	CIITA	128	17553
180300	HLA-DRB1	30	17553
180300	IL10	1309	17553
180300	PADI4	1815	17553
180300	PTPN22	80	17553
180300	SLC22A4	12779	17553
180700	DVL1	3	17558
180700	WNT5A	363	17558
180800	MPZ	4	17558
180800	PMP22	3	17558
180849	CREBBP	148	17558
180849	EP300	1	17558
181500	AKT1	402	17547
181500	APOL2	17263	17547
181500	APOL4	8608	17547
181500	CHI3L1	17254	17547
181500	COMT	863	17547
181500	DAO	4377	17547
181500	DISC1	2112	17547
181500	DRD3	620	17547
181500	DTNBP1	1652	17547
181500	HTR2A	620	17547
181500	MTHFR	1625	17547
181500	RTN4R	16365	17547
181500	SYN2	3549	17547
182940	CCL2	3654	17555
182940	FUZ	11932	17555
182940	T	11242	17555
182940	VANGL1	40	17555
182940	VANGL2	139	17555
185000	RHAG	11	17558
185000	STOM	9494	17558
187500	CERS1	18	17554
187500	GATA4	1	17554
187500	GATA6	3	17554
187500	JAG1	1297	17554
187500	NKX2-5	1	17554
187500	ZFPM2	1	17554
187800	ITGA2B	1	17558
187800	ITGB3	1	17558
187950	CALR	7	17557
187950	SH2B3	3	17557
187950	THPO	2146	17557
188050	F13A1	54	17556
188050	F2	13	17556
188050	HABP2	16786	17556
188050	MTHFR	206	17556
188470	HRAS	2	17555
188470	MINPP1	4512	17555
188470	NRAS	1	17555
188470	PTEN	34	17555
188470	SRGAP1	6188	17555
188550	CCDC6	2031	17552
188550	GOLGA5	10281	17552
188550	NCOA4	1434	17552
188550	NKX2-1	455	17552
188550	PCM1	1718	17552
188550	PRKAR1A	398	17552
