Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	3	17558
101400	TWIST1	30	17558
102200	AIP	10	17558
102200	GNAS	20	17558
103780	ADH1B	98	17554
103780	ADH1C	98	17554
103780	GABRA2	9529	17554
103780	HTR2A	1483	17554
103780	RCBTB1	14396	17554
103780	TAS2R16	4709	17554
104300	A2M	143	17550
104300	ACE	2320	17550
104300	APBB2	646	17550
104300	APP	3	17550
104300	BLMH	238	17550
104300	MPO	12012	17550
104300	NOS3	8	17550
104300	PAXIP1	173	17550
104300	PLAU	1169	17550
104300	SORL1	239	17550
105200	APOA1	1702	17556
105200	B2M	557	17556
105200	FGA	1646	17556
105200	LYZ	2308	17556
105400	DCTN1	787	17556
105400	NEFH	4	17556
105400	PRPH	12	17556
105400	SOD1	23	17556
106210	ELP4	2931	17557
106210	PAX6	1	17557
106210	WT1	3	17557
109400	PTCH1	6	17557
109400	PTCH2	2	17557
109400	SUFU	4	17557
109800	FGFR3	8	17556
109800	HRAS	5	17556
109800	KRAS	5	17556
109800	RB1	205	17556
111400	A4GALT	10	17558
111400	B3GALNT1	8	17558
112600	BMP2	7	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	2	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	27	17538
114480	BARD1	8	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	24	17538
114480	CASP8	45	17538
114480	CDH1	45	17538
114480	CHEK2	1	17538
114480	HMMR	427	17538
114480	KRAS	5	17538
114480	NQO2	14243	17538
114480	PALB2	5	17538
114480	PHB	245	17538
114480	PIK3CA	7	17538
114480	PPM1D	769	17538
114480	RAD51	10	17538
114480	RAD54L	2648	17538
114480	RB1CC1	1137	17538
114480	SLC22A18	276	17538
114480	TP53	1	17538
114480	TSG101	2796	17538
114480	XRCC3	16	17538
114500	AKT1	3	17548
114500	BUB1B	680	17548
114500	CTNNB1	11	17548
114500	DCC	1708	17548
114500	DLC1	1472	17548
114500	EP300	150	17548
114500	FGFR3	20	17548
114500	FLCN	19	17548
114500	NRAS	34	17548
114500	PIK3CA	4	17548
114500	SRC	430	17548
114500	TP53	5	17548
114550	AXIN1	232	17552
114550	CASP8	77	17552
114550	CTNNB1	8	17552
114550	IGF2R	5320	17552
114550	MET	356	17552
114550	PDGFRL	8056	17552
114550	PIK3CA	4	17552
114550	TP53	4	17552
120435	MSH2	6	17558
120435	PMS1	520	17558
122100	KRT12	34	17558
122100	KRT3	37	17558
122700	CYP2A6	121	17556
122700	CYP2C9	89	17556
122700	F9	276	17556
122700	VKORC1	289	17556
123400	HLA-DQB1	3020	17558
123400	PRNP	15	17558
125853	AKT2	227	17535
125853	CDKAL1	15032	17535
125853	ENPP1	257	17535
125853	GCGR	7803	17535
125853	GCK	7	17535
125853	HMGA1	880	17535
125853	HNF1A	1	17535
125853	HNF1B	10	17535
125853	HNF4A	8	17535
125853	IGF2BP2	8784	17535
125853	IRS1	260	17535
125853	IRS2	528	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	3017	17535
125853	MTNR1B	6016	17535
125853	NEUROD1	26	17535
125853	PAX4	30	17535
125853	PDX1	1	17535
125853	PPARG	9	17535
125853	PPP1R3A	25	17535
125853	PTPN1	261	17535
125853	RETN	13605	17535
125853	SLC2A2	53	17535
125853	SLC30A8	14989	17535
125853	WFS1	7660	17535
126200	HLA-DQB1	24	17558
126200	HLA-DRB1	13	17558
127550	TERT	2	17558
127550	TINF2	14	17558
127750	GBA	32	17557
127750	SNCA	1	17557
127750	SNCB	552	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	3	17557
130000	COL5A1	3	17557
130000	COL5A2	44	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3503	17556
130650	IGF2	394	17556
130650	KCNQ1	3862	17556
130650	NSD1	2937	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	69	17557
131800	KRT14	1	17557
131800	KRT5	1	17557
131900	KRT14	1	17558
131900	KRT5	1	17558
132600	CTNNB1	94	17558
132600	MUTYH	257	17558
133100	EPOR	10	17557
133100	JAK2	2	17557
133100	SH2B3	3	17557
133200	GJA1	39	17557
133200	GJB3	1	17557
133200	GJB4	16	17557
133239	DCC	1302	17554
133239	DEC1	8232	17554
133239	DLEC1	2015	17554
133239	LZTS1	13657	17554
133239	RNF6	3621	17554
133239	TGFBR2	867	17554
133780	FZD4	99	17558
133780	LRP5	1	17558
136880	PRPH2	33	17556
136880	RDH5	1	17556
136880	RHO	45	17556
136880	RLBP1	1	17556
137215	CDH1	117	17556
137215	IL1B	3	17556
137215	IL1RN	8	17556
137215	KRAS	82	17556
137550	HRAS	1	17558
137550	NRAS	1	17558
137800	ERBB2	474	17557
137800	IDH1	4673	17557
137800	TP53	36	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
140700	HBB	1	17557
141749	HBB	12	17557
141749	HBG1	2	17557
141749	HBG2	1	17557
143465	DRD4	83	17558
143465	DRD5	231	17558
143890	ABCA1	117	17553
143890	APOA2	169	17553
143890	EPHX2	5833	17553
143890	GHR	672	17553
143890	ITIH4	4453	17553
143890	LDLR	123	17553
143890	PPP1R17	13774	17553
144200	KRT1	2	17558
144200	KRT9	46	17558
144700	DIRC2	16185	17553
144700	FLCN	114	17553
144700	HNF1A	3	17553
144700	HNF1B	8	17553
144700	OGG1	12167	17553
144700	RNF139	7775	17553
144700	VHL	373	17553
145500	ADD1	11915	17548
145500	AGT	7	17548
145500	AGTR1	18	17548
145500	ATP1B1	3025	17548
145500	CYP3A5	3545	17548
145500	ECE1	98	17548
145500	GNB3	2315	17548
145500	NOS2	148	17548
145500	NOS3	228	17548
145500	PTGIS	310	17548
145500	RGS5	1566	17548
145500	SELE	963	17548
145750	APOA5	37	17558
145750	LIPI	17381	17558
145900	EGR2	8	17556
145900	MPZ	1	17556
145900	PMP22	2	17556
145900	PRX	27	17556
146200	GCM2	12030	17558
146200	PTH	5621	17558
147050	HAVCR1	13982	17553
147050	IL4R	768	17553
147050	MS4A2	685	17553
147050	PHF11	32	17553
147050	PLA2G7	25	17553
147050	SELP	805	17553
147050	SPINK5	7	17553
147920	KDM6A	4	17558
147920	KMT2D	26	17558
149400	GLRA1	939	17558
149400	GPHN	133	17558
149730	FGF10	1	17557
149730	FGFR2	1	17557
149730	FGFR3	10	17557
152700	BANK1	4347	17554
152700	CTLA4	62	17554
152700	FCGR2A	35	17554
152700	FCGR2B	95	17554
152700	PTPN22	330	17554
152700	TREX1	118	17554
155240	NTRK1	103	17558
155240	RET	3	17558
155255	BRCA2	271	17557
155255	PTCH2	2	17557
155255	SUFU	3	17557
156240	BCL10	61	17558
156240	WT1	1936	17558
157300	EDNRA	1888	17558
157300	TNF	1975	17558
158000	KRT81	1	17557
158000	KRT83	51	17557
158000	KRT86	1	17557
158320	MLH1	1	17558
158320	MSH2	2	17558
158810	COL6A1	2	17558
158810	COL6A2	1	17558
159900	DRD2	1451	17558
159900	SGCE	4745	17558
160150	DNM2	295	17558
160150	MTMR14	3024	17558
162091	NF2	50	17558
162091	SMARCB1	259	17558
162900	FGFR3	5	17556
162900	HRAS	1	17556
162900	NRAS	2	17556
162900	PIK3CA	5	17556
163200	HRAS	1	17557
163200	KRAS	6	17557
163200	NRAS	1	17557
163950	BRAF	4	17557
163950	MAP2K1	8	17557
163950	PTPN11	6	17557
164230	BDNF	68	17557
164230	HTR2A	2299	17557
