Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	4	17558
102200	AIP	3	17558
102200	GNAS	8	17558
103780	ADH1B	134	17554
103780	ADH1C	145	17554
103780	GABRA2	8075	17554
103780	HTR2A	1303	17554
103780	RCBTB1	14879	17554
103780	TAS2R16	4608	17554
104300	A2M	186	17550
104300	ACE	3007	17550
104300	APBB2	537	17550
104300	APP	8	17550
104300	BLMH	263	17550
104300	MPO	12882	17550
104300	NOS3	20	17550
104300	PAXIP1	206	17550
104300	PLAU	1336	17550
104300	SORL1	237	17550
105200	APOA1	1959	17556
105200	B2M	740	17556
105200	FGA	2117	17556
105200	LYZ	2971	17556
105400	DCTN1	100	17556
105400	NEFH	15	17556
105400	PRPH	19	17556
105400	SOD1	34	17556
106210	ELP4	3059	17557
106210	PAX6	1	17557
106210	WT1	8	17557
109400	PTCH1	6	17557
109400	PTCH2	5	17557
109400	SUFU	14	17557
109800	FGFR3	6	17556
109800	HRAS	16	17556
109800	KRAS	16	17556
109800	RB1	214	17556
111400	A4GALT	12	17558
111400	B3GALNT1	10	17558
112600	BMP2	18	17557
112600	BMPR1B	7	17557
112600	GDF5	2	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	6	17558
113800	KRT10	1	17558
114480	AKT1	40	17538
114480	BARD1	10	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	34	17538
114480	CASP8	69	17538
114480	CDH1	34	17538
114480	CHEK2	3	17538
114480	HMMR	504	17538
114480	KRAS	9	17538
114480	NQO2	14377	17538
114480	PALB2	9	17538
114480	PHB	304	17538
114480	PIK3CA	10	17538
114480	PPM1D	823	17538
114480	RAD51	17	17538
114480	RAD54L	2425	17538
114480	RB1CC1	1210	17538
114480	SLC22A18	349	17538
114480	TP53	3	17538
114480	TSG101	2856	17538
114480	XRCC3	29	17538
114500	AKT1	29	17548
114500	BUB1B	765	17548
