Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	2	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	17	17558
103780	ADH1B	148	17554
103780	ADH1C	168	17554
103780	GABRA2	9656	17554
103780	HTR2A	937	17554
103780	RCBTB1	14315	17554
103780	TAS2R16	3351	17554
104300	A2M	181	17550
104300	ACE	3257	17550
104300	APBB2	373	17550
104300	APP	2	17550
104300	BLMH	191	17550
104300	MPO	11878	17550
104300	NOS3	6	17550
104300	PAXIP1	220	17550
104300	PLAU	842	17550
104300	SORL1	119	17550
105200	APOA1	1593	17556
105200	B2M	739	17556
105200	FGA	1413	17556
105200	LYZ	3132	17556
105400	DCTN1	261	17556
105400	NEFH	11	17556
105400	PRPH	10	17556
105400	SOD1	17	17556
106210	ELP4	2525	17557
106210	PAX6	1	17557
106210	WT1	6	17557
109400	PTCH1	9	17557
109400	PTCH2	2	17557
109400	SUFU	8	17557
109800	FGFR3	5	17556
109800	HRAS	6	17556
109800	KRAS	6	17556
109800	RB1	239	17556
111400	A4GALT	10	17558
111400	B3GALNT1	9	17558
112600	BMP2	8	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	30	17538
114480	BARD1	13	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	23	17538
114480	CASP8	42	17538
114480	CDH1	38	17538
114480	CHEK2	2	17538
114480	HMMR	609	17538
114480	KRAS	3	17538
114480	NQO2	14562	17538
114480	PALB2	6	17538
114480	PHB	319	17538
114480	PIK3CA	6	17538
114480	PPM1D	598	17538
114480	RAD51	17	17538
114480	RAD54L	3381	17538
114480	RB1CC1	1019	17538
114480	SLC22A18	290	17538
114480	TP53	3	17538
114480	TSG101	2551	17538
114480	XRCC3	28	17538
114500	AKT1	13	17548
114500	BUB1B	1023	17548
114500	CTNNB1	24	17548
114500	DCC	1396	17548
114500	DLC1	1546	17548
114500	EP300	123	17548
114500	FGFR3	20	17548
114500	FLCN	2	17548
114500	NRAS	46	17548
114500	PIK3CA	17	17548
114500	SRC	327	17548
114500	TP53	2	17548
114550	AXIN1	229	17552
114550	CASP8	83	17552
114550	CTNNB1	11	17552
114550	IGF2R	4889	17552
114550	MET	297	17552
114550	PDGFRL	7070	17552
114550	PIK3CA	3	17552
114550	TP53	7	17552
120435	MSH2	6	17558
120435	PMS1	564	17558
122100	KRT12	36	17558
122100	KRT3	35	17558
122700	CYP2A6	115	17556
122700	CYP2C9	83	17556
122700	F9	278	17556
122700	VKORC1	280	17556
123400	HLA-DQB1	2457	17558
123400	PRNP	7	17558
125853	AKT2	170	17535
125853	CDKAL1	14971	17535
125853	ENPP1	248	17535
125853	GCGR	6772	17535
125853	GCK	3	17535
125853	HMGA1	1008	17535
125853	HNF1A	1	17535
125853	HNF1B	17	17535
125853	HNF4A	6	17535
125853	IGF2BP2	8015	17535
125853	IRS1	216	17535
125853	IRS2	427	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	2670	17535
125853	MTNR1B	6156	17535
125853	NEUROD1	9	17535
125853	PAX4	5	17535
125853	PDX1	1	17535
125853	PPARG	9	17535
125853	PPP1R3A	23	17535
125853	PTPN1	215	17535
125853	RETN	13207	17535
125853	SLC2A2	54	17535
125853	SLC30A8	15261	17535
125853	WFS1	7020	17535
126200	HLA-DQB1	35	17558
126200	HLA-DRB1	17	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	57	17557
127750	SNCA	1	17557
127750	SNCB	749	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	84	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3814	17556
130650	IGF2	137	17556
130650	KCNQ1	3951	17556
130650	NSD1	2369	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	67	17557
131800	KRT14	2	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	72	17558
132600	MUTYH	210	17558
133100	EPOR	17	17557
133100	JAK2	1	17557
133100	SH2B3	8	17557
133200	GJA1	22	17557
133200	GJB3	9	17557
133200	GJB4	43	17557
133239	DCC	1009	17554
133239	DEC1	7952	17554
133239	DLEC1	2112	17554
133239	LZTS1	13731	17554
133239	RNF6	3338	17554
133239	TGFBR2	531	17554
133780	FZD4	90	17558
133780	LRP5	1	17558
136880	PRPH2	14	17556
136880	RDH5	2	17556
136880	RHO	54	17556
136880	RLBP1	1	17556
137215	CDH1	130	17556
137215	IL1B	7	17556
137215	IL1RN	22	17556
137215	KRAS	84	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	510	17557
137800	IDH1	4908	17557
137800	TP53	28	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
140700	HBB	1	17557
141749	HBB	10	17557
141749	HBG1	3	17557
141749	HBG2	3	17557
143465	DRD4	68	17558
143465	DRD5	200	17558
143890	ABCA1	103	17553
143890	APOA2	155	17553
143890	EPHX2	6490	17553
143890	GHR	703	17553
143890	ITIH4	5458	17553
143890	LDLR	65	17553
143890	PPP1R17	12883	17553
144200	KRT1	1	17558
144200	KRT9	56	17558
144700	DIRC2	14683	17553
144700	FLCN	26	17553
144700	HNF1A	14	17553
144700	HNF1B	30	17553
144700	OGG1	11508	17553
144700	RNF139	7071	17553
144700	VHL	296	17553
145500	ADD1	11953	17548
145500	AGT	11	17548
145500	AGTR1	19	17548
145500	ATP1B1	2462	17548
145500	CYP3A5	3304	17548
145500	ECE1	120	17548
145500	GNB3	1559	17548
145500	NOS2	184	17548
145500	NOS3	174	17548
145500	PTGIS	383	17548
145500	RGS5	2445	17548
145500	SELE	919	17548
145750	APOA5	20	17558
145750	LIPI	17397	17558
145900	EGR2	12	17556
145900	MPZ	1	17556
145900	PMP22	1	17556
145900	PRX	17	17556
146200	GCM2	12156	17558
146200	PTH	3556	17558
147050	HAVCR1	12060	17553
147050	IL4R	745	17553
147050	MS4A2	877	17553
147050	PHF11	23	17553
