Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	17	17558
103780	ADH1B	129	17554
103780	ADH1C	147	17554
103780	GABRA2	8674	17554
103780	HTR2A	2481	17554
103780	RCBTB1	14402	17554
103780	TAS2R16	8445	17554
104300	A2M	108	17550
104300	ACE	1875	17550
104300	APBB2	1899	17550
104300	APP	5	17550
104300	BLMH	304	17550
104300	MPO	12660	17550
104300	NOS3	21	17550
104300	PAXIP1	141	17550
104300	PLAU	1496	17550
104300	SORL1	804	17550
105200	APOA1	1834	17556
105200	B2M	549	17556
105200	FGA	2011	17556
105200	LYZ	2152	17556
105400	DCTN1	230	17556
105400	NEFH	24	17556
105400	PRPH	21	17556
105400	SOD1	51	17556
106210	ELP4	4325	17557
106210	PAX6	1	17557
106210	WT1	6	17557
109400	PTCH1	7	17557
109400	PTCH2	2	17557
109400	SUFU	9	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	177	17556
111400	A4GALT	11	17558
111400	B3GALNT1	9	17558
112600	BMP2	10	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	2	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	2	17558
114480	AKT1	26	17538
114480	BARD1	7	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	24	17538
114480	CASP8	33	17538
114480	CDH1	26	17538
114480	CHEK2	2	17538
114480	HMMR	357	17538
114480	KRAS	7	17538
114480	NQO2	14041	17538
114480	PALB2	6	17538
114480	PHB	245	17538
114480	PIK3CA	5	17538
114480	PPM1D	960	17538
114480	RAD51	13	17538
114480	RAD54L	1942	17538
114480	RB1CC1	1228	17538
114480	SLC22A18	229	17538
114480	TP53	4	17538
114480	TSG101	3064	17538
114480	XRCC3	21	17538
114500	AKT1	15	17548
114500	BUB1B	579	17548
114500	CTNNB1	30	17548
114500	DCC	1870	17548
114500	DLC1	1389	17548
114500	EP300	204	17548
114500	FGFR3	20	17548
114500	FLCN	2	17548
114500	NRAS	53	17548
114500	PIK3CA	20	17548
114500	SRC	669	17548
114500	TP53	1	17548
114550	AXIN1	273	17552
114550	CASP8	86	17552
114550	CTNNB1	14	17552
114550	IGF2R	6120	17552
114550	MET	381	17552
114550	PDGFRL	10112	17552
114550	PIK3CA	4	17552
114550	TP53	12	17552
120435	MSH2	6	17558
120435	PMS1	319	17558
122100	KRT12	43	17558
122100	KRT3	66	17558
122700	CYP2A6	149	17556
122700	CYP2C9	128	17556
122700	F9	326	17556
122700	VKORC1	338	17556
123400	HLA-DQB1	2918	17558
123400	PRNP	7	17558
125853	AKT2	253	17535
125853	CDKAL1	14964	17535
125853	ENPP1	214	17535
125853	GCGR	9335	17535
125853	GCK	7	17535
125853	HMGA1	743	17535
125853	HNF1A	1	17535
125853	HNF1B	10	17535
125853	HNF4A	6	17535
125853	IGF2BP2	9365	17535
125853	IRS1	306	17535
125853	IRS2	678	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	3336	17535
125853	MTNR1B	7000	17535
125853	NEUROD1	8	17535
125853	PAX4	9	17535
125853	PDX1	2	17535
125853	PPARG	10	17535
125853	PPP1R3A	27	17535
125853	PTPN1	301	17535
125853	RETN	14046	17535
125853	SLC2A2	85	17535
125853	SLC30A8	14696	17535
125853	WFS1	7998	17535
126200	HLA-DQB1	31	17558
126200	HLA-DRB1	8	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	42	17557
127750	SNCA	1	17557
127750	SNCB	446	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	55	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	2971	17556
130650	IGF2	119	17556
130650	KCNQ1	3583	17556
130650	NSD1	2672	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	25	17557
131800	KRT14	2	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	91	17558
132600	MUTYH	151	17558
133100	EPOR	19	17557
133100	JAK2	2	17557
133100	SH2B3	9	17557
133200	GJA1	47	17557
133200	GJB3	6	17557
133200	GJB4	14	17557
133239	DCC	1264	17554
133239	DEC1	8607	17554
133239	DLEC1	1782	17554
133239	LZTS1	13636	17554
133239	RNF6	4324	17554
133239	TGFBR2	647	17554
133780	FZD4	196	17558
133780	LRP5	2	17558
136880	PRPH2	11	17556
136880	RDH5	5	17556
136880	RHO	50	17556
136880	RLBP1	5	17556
137215	CDH1	103	17556
137215	IL1B	9	17556
137215	IL1RN	20	17556
137215	KRAS	82	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	399	17557
137800	IDH1	4967	17557
137800	TP53	28	17557
138500	SLC36A2	1	17557
138500	SLC6A19	2	17557
138500	SLC6A20	2	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
