Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	18	17558
103780	ADH1B	124	17554
103780	ADH1C	121	17554
103780	GABRA2	9028	17554
103780	HTR2A	1486	17554
103780	RCBTB1	14501	17554
103780	TAS2R16	4892	17554
104300	A2M	144	17550
104300	ACE	2358	17550
104300	APBB2	662	17550
104300	APP	3	17550
104300	BLMH	242	17550
104300	MPO	12048	17550
104300	NOS3	11	17550
104300	PAXIP1	173	17550
104300	PLAU	1201	17550
104300	SORL1	242	17550
105200	APOA1	1759	17556
105200	B2M	586	17556
105200	FGA	1733	17556
105200	LYZ	2435	17556
105400	DCTN1	264	17556
105400	NEFH	12	17556
105400	PRPH	12	17556
105400	SOD1	25	17556
106210	ELP4	3079	17557
106210	PAX6	1	17557
106210	WT1	6	17557
109400	PTCH1	8	17557
109400	PTCH2	2	17557
109400	SUFU	8	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	209	17556
111400	A4GALT	10	17558
111400	B3GALNT1	9	17558
112600	BMP2	8	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	29	17538
114480	BARD1	7	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	24	17538
114480	CASP8	51	17538
114480	CDH1	41	17538
114480	CHEK2	2	17538
114480	HMMR	444	17538
114480	KRAS	5	17538
114480	NQO2	14270	17538
114480	PALB2	6	17538
114480	PHB	255	17538
114480	PIK3CA	7	17538
114480	PPM1D	788	17538
114480	RAD51	10	17538
114480	RAD54L	2583	17538
114480	RB1CC1	1168	17538
114480	SLC22A18	291	17538
114480	TP53	3	17538
114480	TSG101	2842	17538
114480	XRCC3	17	17538
114500	AKT1	15	17548
114500	BUB1B	697	17548
114500	CTNNB1	25	17548
114500	DCC	1648	17548
114500	DLC1	1534	17548
114500	EP300	158	17548
114500	FGFR3	19	17548
114500	FLCN	2	17548
114500	NRAS	48	17548
114500	PIK3CA	18	17548
114500	SRC	459	17548
114500	TP53	1	17548
114550	AXIN1	250	17552
114550	CASP8	85	17552
114550	CTNNB1	12	17552
114550	IGF2R	5450	17552
114550	MET	327	17552
114550	PDGFRL	8200	17552
114550	PIK3CA	4	17552
114550	TP53	9	17552
120435	MSH2	6	17558
120435	PMS1	430	17558
122100	KRT12	37	17558
122100	KRT3	40	17558
122700	CYP2A6	135	17556
122700	CYP2C9	102	17556
122700	F9	287	17556
122700	VKORC1	301	17556
123400	HLA-DQB1	2657	17558
123400	PRNP	7	17558
125853	AKT2	227	17535
125853	CDKAL1	15049	17535
125853	ENPP1	260	17535
125853	GCGR	7837	17535
125853	GCK	4	17535
125853	HMGA1	904	17535
125853	HNF1A	1	17535
125853	HNF1B	10	17535
125853	HNF4A	4	17535
125853	IGF2BP2	8847	17535
125853	IRS1	266	17535
125853	IRS2	540	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	3039	17535
125853	MTNR1B	6072	17535
125853	NEUROD1	8	17535
125853	PAX4	8	17535
125853	PDX1	1	17535
125853	PPARG	9	17535
125853	PPP1R3A	27	17535
125853	PTPN1	267	17535
125853	RETN	13657	17535
125853	SLC2A2	55	17535
125853	SLC30A8	15007	17535
125853	WFS1	7677	17535
126200	HLA-DQB1	25	17558
126200	HLA-DRB1	13	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	51	17557
127750	SNCA	1	17557
127750	SNCB	612	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	45	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3413	17556
130650	IGF2	139	17556
130650	KCNQ1	3828	17556
130650	NSD1	2716	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	44	17557
131800	KRT14	2	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	80	17558
132600	MUTYH	167	17558
133100	EPOR	17	17557
133100	JAK2	2	17557
133100	SH2B3	8	17557
133200	GJA1	41	17557
133200	GJB3	6	17557
133200	GJB4	16	17557
133239	DCC	1190	17554
133239	DEC1	8442	17554
133239	DLEC1	2048	17554
133239	LZTS1	13786	17554
133239	RNF6	3734	17554
133239	TGFBR2	629	17554
133780	FZD4	106	17558
133780	LRP5	1	17558
136880	PRPH2	11	17556
136880	RDH5	5	17556
136880	RHO	52	17556
136880	RLBP1	5	17556
137215	CDH1	119	17556
137215	IL1B	6	17556
137215	IL1RN	13	17556
137215	KRAS	82	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	473	17557
137800	IDH1	4951	17557
137800	TP53	27	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
