Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	4	17558
102200	AIP	3	17558
102200	GNAS	15	17558
103780	ADH1B	137	17554
103780	ADH1C	120	17554
103780	GABRA2	7140	17554
103780	HTR2A	1345	17554
103780	RCBTB1	14439	17554
103780	TAS2R16	7586	17554
104300	A2M	118	17550
104300	ACE	1915	17550
104300	APBB2	1781	17550
104300	APP	2	17550
104300	BLMH	225	17550
104300	MPO	10440	17550
104300	NOS3	7	17550
104300	PAXIP1	135	17550
104300	PLAU	1011	17550
104300	SORL1	590	17550
105200	APOA1	1332	17556
105200	B2M	487	17556
105200	FGA	1260	17556
105200	LYZ	1991	17556
105400	DCTN1	241	17556
105400	NEFH	19	17556
105400	PRPH	22	17556
105400	SOD1	52	17556
106210	ELP4	3869	17557
106210	PAX6	1	17557
106210	WT1	5	17557
109400	PTCH1	7	17557
109400	PTCH2	2	17557
109400	SUFU	9	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	153	17556
111400	A4GALT	14	17558
111400	B3GALNT1	10	17558
112600	BMP2	7	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	26	17538
114480	BARD1	8	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	22	17538
114480	CASP8	46	17538
114480	CDH1	42	17538
114480	CHEK2	1	17538
114480	HMMR	387	17538
114480	KRAS	5	17538
114480	NQO2	14454	17538
114480	PALB2	7	17538
114480	PHB	218	17538
114480	PIK3CA	8	17538
114480	PPM1D	1085	17538
114480	RAD51	10	17538
114480	RAD54L	2159	17538
114480	RB1CC1	1603	17538
114480	SLC22A18	255	17538
114480	TP53	3	17538
114480	TSG101	3356	17538
114480	XRCC3	15	17538
114500	AKT1	12	17548
114500	BUB1B	512	17548
