Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	4	17558
102200	AIP	2	17558
102200	GNAS	17	17558
103780	ADH1B	96	17554
103780	ADH1C	175	17554
103780	GABRA2	9143	17554
103780	HTR2A	1780	17554
103780	RCBTB1	15924	17554
103780	TAS2R16	2765	17554
104300	A2M	146	17550
104300	ACE	4140	17550
104300	APBB2	361	17550
104300	APP	9	17550
104300	BLMH	341	17550
104300	MPO	13157	17550
104300	NOS3	19	17550
104300	PAXIP1	193	17550
104300	PLAU	4121	17550
104300	SORL1	325	17550
105200	APOA1	3662	17556
105200	B2M	821	17556
105200	FGA	4125	17556
105200	LYZ	2210	17556
105400	DCTN1	90	17556
105400	NEFH	13	17556
105400	PRPH	30	17556
105400	SOD1	27	17556
106210	ELP4	1094	17557
106210	PAX6	1	17557
106210	WT1	5	17557
109400	PTCH1	7	17557
109400	PTCH2	1	17557
109400	SUFU	7	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	473	17556
111400	A4GALT	10	17558
111400	B3GALNT1	6	17558
112600	BMP2	18	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	45	17538
114480	BARD1	10	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	16	17538
114480	CASP8	91	17538
114480	CDH1	23	17538
114480	CHEK2	3	17538
114480	HMMR	1128	17538
114480	KRAS	6	17538
114480	NQO2	15882	17538
114480	PALB2	5	17538
114480	PHB	399	17538
114480	PIK3CA	4	17538
114480	PPM1D	1380	17538
114480	RAD51	10	17538
114480	RAD54L	2973	17538
114480	RB1CC1	2128	17538
114480	SLC22A18	319	17538
114480	TP53	3	17538
114480	TSG101	3864	17538
114480	XRCC3	24	17538
114500	AKT1	19	17548
114500	BUB1B	1660	17548
