Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	19	17558
103780	ADH1B	105	17554
103780	ADH1C	119	17554
103780	GABRA2	9431	17554
103780	HTR2A	1477	17554
103780	RCBTB1	14721	17554
103780	TAS2R16	4101	17554
104300	A2M	173	17550
104300	ACE	2867	17550
104300	APBB2	495	17550
104300	APP	3	17550
104300	BLMH	242	17550
104300	MPO	12755	17550
104300	NOS3	13	17550
104300	PAXIP1	182	17550
104300	PLAU	1270	17550
104300	SORL1	212	17550
105200	APOA1	1965	17556
105200	B2M	634	17556
105200	FGA	2020	17556
105200	LYZ	2610	17556
105400	DCTN1	258	17556
105400	NEFH	11	17556
105400	PRPH	12	17556
105400	SOD1	23	17556
106210	ELP4	2718	17557
106210	PAX6	1	17557
106210	WT1	6	17557
109400	PTCH1	8	17557
109400	PTCH2	2	17557
109400	SUFU	8	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	239	17556
111400	A4GALT	10	17558
111400	B3GALNT1	8	17558
112600	BMP2	9	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	29	17538
114480	BARD1	7	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	24	17538
114480	CASP8	54	17538
114480	CDH1	41	17538
114480	CHEK2	2	17538
114480	HMMR	471	17538
114480	KRAS	5	17538
114480	NQO2	14359	17538
114480	PALB2	6	17538
114480	PHB	277	17538
114480	PIK3CA	6	17538
114480	PPM1D	755	17538
114480	RAD51	11	17538
114480	RAD54L	2756	17538
114480	RB1CC1	1113	17538
114480	SLC22A18	315	17538
114480	TP53	3	17538
114480	TSG101	2778	17538
114480	XRCC3	18	17538
114500	AKT1	15	17548
114500	BUB1B	787	17548
114500	CTNNB1	28	17548
114500	DCC	1763	17548
114500	DLC1	1421	17548
114500	EP300	176	17548
114500	FGFR3	19	17548
114500	FLCN	2	17548
114500	NRAS	51	17548
114500	PIK3CA	18	17548
114500	SRC	390	17548
114500	TP53	1	17548
114550	AXIN1	256	17552
114550	CASP8	98	17552
114550	CTNNB1	13	17552
114550	IGF2R	5458	17552
114550	MET	370	17552
114550	PDGFRL	7843	17552
114550	PIK3CA	4	17552
114550	TP53	9	17552
120435	MSH2	6	17558
120435	PMS1	398	17558
122100	KRT12	36	17558
122100	KRT3	37	17558
122700	CYP2A6	141	17556
122700	CYP2C9	130	17556
122700	F9	327	17556
122700	VKORC1	326	17556
123400	HLA-DQB1	2875	17558
123400	PRNP	7	17558
125853	AKT2	251	17535
125853	CDKAL1	15280	17535
125853	ENPP1	280	17535
125853	GCGR	7967	17535
125853	GCK	3	17535
125853	HMGA1	938	17535
125853	HNF1A	1	17535
125853	HNF1B	10	17535
125853	HNF4A	3	17535
125853	IGF2BP2	9140	17535
125853	IRS1	252	17535
125853	IRS2	542	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	2908	17535
125853	MTNR1B	6054	17535
125853	NEUROD1	9	17535
125853	PAX4	8	17535
125853	PDX1	1	17535
125853	PPARG	9	17535
125853	PPP1R3A	30	17535
125853	PTPN1	251	17535
125853	RETN	14019	17535
125853	SLC2A2	61	17535
125853	SLC30A8	15202	17535
125853	WFS1	8123	17535
126200	HLA-DQB1	27	17558
126200	HLA-DRB1	13	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	51	17557
127750	SNCA	1	17557
127750	SNCB	484	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	43	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3606	17556
130650	IGF2	141	17556
130650	KCNQ1	4108	17556
130650	NSD1	2911	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	68	17557
131800	KRT14	2	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	86	17558
132600	MUTYH	192	17558
133100	EPOR	16	17557
133100	JAK2	1	17557
133100	SH2B3	9	17557
133200	GJA1	51	17557
133200	GJB3	6	17557
133200	GJB4	17	17557
133239	DCC	1263	17554
133239	DEC1	7979	17554
133239	DLEC1	2180	17554
133239	LZTS1	13897	17554
133239	RNF6	3690	17554
133239	TGFBR2	637	17554
133780	FZD4	94	17558
133780	LRP5	1	17558
136880	PRPH2	12	17556
136880	RDH5	5	17556
136880	RHO	54	17556
136880	RLBP1	5	17556
137215	CDH1	137	17556
137215	IL1B	8	17556
137215	IL1RN	22	17556
137215	KRAS	90	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	616	17557
137800	IDH1	5000	17557
137800	TP53	30	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
