Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	2	17558
102200	GNAS	18	17558
103780	ADH1B	103	17554
103780	ADH1C	152	17554
103780	GABRA2	9875	17554
103780	HTR2A	1460	17554
103780	RCBTB1	15613	17554
103780	TAS2R16	3004	17554
104300	A2M	177	17550
104300	ACE	3907	17550
104300	APBB2	353	17550
104300	APP	4	17550
104300	BLMH	281	17550
104300	MPO	13197	17550
104300	NOS3	18	17550
104300	PAXIP1	202	17550
104300	PLAU	1746	17550
104300	SORL1	231	17550
105200	APOA1	2744	17556
105200	B2M	843	17556
105200	FGA	3008	17556
105200	LYZ	2852	17556
105400	DCTN1	204	17556
105400	NEFH	11	17556
105400	PRPH	12	17556
105400	SOD1	20	17556
106210	ELP4	1752	17557
106210	PAX6	1	17557
106210	WT1	6	17557
109400	PTCH1	7	17557
109400	PTCH2	1	17557
109400	SUFU	8	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	7	17556
109800	RB1	368	17556
111400	A4GALT	10	17558
111400	B3GALNT1	6	17558
112600	BMP2	9	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	38	17538
114480	BARD1	8	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	23	17538
114480	CASP8	74	17538
114480	CDH1	41	17538
114480	CHEK2	2	17538
114480	HMMR	608	17538
114480	KRAS	5	17538
114480	NQO2	15131	17538
114480	PALB2	5	17538
114480	PHB	355	17538
114480	PIK3CA	5	17538
114480	PPM1D	849	17538
114480	RAD51	10	17538
114480	RAD54L	3020	17538
114480	RB1CC1	1176	17538
114480	SLC22A18	354	17538
114480	TP53	3	17538
114480	TSG101	2852	17538
114480	XRCC3	17	17538
114500	AKT1	19	17548
114500	BUB1B	1071	17548
114500	CTNNB1	33	17548
114500	DCC	1974	17548
114500	DLC1	1309	17548
114500	EP300	246	17548
114500	FGFR3	18	17548
114500	FLCN	2	17548
114500	NRAS	54	17548
114500	PIK3CA	18	17548
114500	SRC	296	17548
114500	TP53	1	17548
114550	AXIN1	275	17552
114550	CASP8	146	17552
114550	CTNNB1	11	17552
114550	IGF2R	5256	17552
114550	MET	521	17552
114550	PDGFRL	7369	17552
114550	PIK3CA	4	17552
114550	TP53	10	17552
120435	MSH2	6	17558
120435	PMS1	339	17558
122100	KRT12	33	17558
122100	KRT3	31	17558
122700	CYP2A6	175	17556
122700	CYP2C9	190	17556
122700	F9	422	17556
122700	VKORC1	361	17556
123400	HLA-DQB1	3116	17558
123400	PRNP	7	17558
125853	AKT2	304	17535
125853	CDKAL1	15571	17535
125853	ENPP1	341	17535
125853	GCGR	7824	17535
125853	GCK	3	17535
125853	HMGA1	942	17535
125853	HNF1A	1	17535
125853	HNF1B	5	17535
125853	HNF4A	3	17535
125853	IGF2BP2	10215	17535
125853	IRS1	228	17535
125853	IRS2	584	17535
125853	KCNJ11	2	17535
125853	MAPK8IP1	2892	17535
125853	MTNR1B	6651	17535
125853	NEUROD1	5	17535
125853	PAX4	4	17535
125853	PDX1	1	17535
125853	PPARG	5	17535
125853	PPP1R3A	23	17535
125853	PTPN1	223	17535
125853	RETN	14838	17535
125853	SLC2A2	83	17535
125853	SLC30A8	15365	17535
125853	WFS1	9314	17535
126200	HLA-DQB1	33	17558
126200	HLA-DRB1	14	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	60	17557
127750	SNCA	1	17557
127750	SNCB	379	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	30	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3946	17556
130650	IGF2	169	17556
130650	KCNQ1	4804	17556
130650	NSD1	3326	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	75	17557
131800	KRT14	1	17557
131800	KRT5	1	17557
131900	KRT14	2	17558
131900	KRT5	1	17558
132600	CTNNB1	94	17558
132600	MUTYH	320	17558
133100	EPOR	14	17557
133100	JAK2	1	17557
133100	SH2B3	9	17557
133200	GJA1	59	17557
133200	GJB3	10	17557
133200	GJB4	22	17557
133239	DCC	1659	17554
133239	DEC1	7051	17554
133239	DLEC1	2278	17554
133239	LZTS1	14767	17554
133239	RNF6	3867	17554
133239	TGFBR2	609	17554
133780	FZD4	81	17558
133780	LRP5	1	17558
136880	PRPH2	18	17556
136880	RDH5	5	17556
136880	RHO	56	17556
136880	RLBP1	5	17556
137215	CDH1	154	17556
137215	IL1B	38	17556
137215	IL1RN	56	17556
137215	KRAS	113	17556
137550	HRAS	3	17558
137550	NRAS	3	17558
137800	ERBB2	833	17557
137800	IDH1	5386	17557
137800	TP53	47	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
