Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	5	17558
102200	AIP	3	17558
102200	GNAS	17	17558
103780	ADH1B	133	17554
103780	ADH1C	129	17554
103780	GABRA2	9673	17554
103780	HTR2A	1195	17554
103780	RCBTB1	15632	17554
103780	TAS2R16	4928	17554
104300	A2M	152	17550
104300	ACE	1274	17550
104300	APBB2	693	17550
104300	APP	6	17550
104300	BLMH	294	17550
104300	MPO	12735	17550
104300	NOS3	12	17550
104300	PAXIP1	217	17550
104300	PLAU	1285	17550
104300	SORL1	336	17550
105200	APOA1	2245	17556
105200	B2M	709	17556
105200	FGA	2075	17556
105200	LYZ	2688	17556
105400	DCTN1	349	17556
105400	NEFH	14	17556
105400	PRPH	14	17556
105400	SOD1	34	17556
106210	ELP4	3206	17557
106210	PAX6	1	17557
106210	WT1	3	17557
109400	PTCH1	3	17557
109400	PTCH2	1	17557
109400	SUFU	4	17557
109800	FGFR3	6	17556
109800	HRAS	6	17556
109800	KRAS	6	17556
109800	RB1	172	17556
111400	A4GALT	14	17558
111400	B3GALNT1	9	17558
112600	BMP2	11	17557
112600	BMPR1B	3	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	20	17538
114480	BARD1	22	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	27	17538
114480	CASP8	24	17538
114480	CDH1	14	17538
114480	CHEK2	1	17538
114480	HMMR	553	17538
114480	KRAS	4	17538
114480	NQO2	15233	17538
114480	PALB2	13	17538
114480	PHB	303	17538
114480	PIK3CA	4	17538
114480	PPM1D	923	17538
114480	RAD51	25	17538
114480	RAD54L	2111	17538
114480	RB1CC1	1336	17538
114480	SLC22A18	106	17538
114480	TP53	3	17538
114480	TSG101	3172	17538
114480	XRCC3	46	17538
114500	AKT1	14	17548
114500	BUB1B	821	17548
114500	CTNNB1	19	17548
114500	DCC	1633	17548
114500	DLC1	1764	17548
114500	EP300	173	17548
114500	FGFR3	18	17548
114500	FLCN	5	17548
114500	NRAS	42	17548
114500	PIK3CA	12	17548
114500	SRC	525	17548
114500	TP53	2	17548
114550	AXIN1	251	17552
114550	CASP8	48	17552
114550	CTNNB1	12	17552
114550	IGF2R	5856	17552
114550	MET	369	17552
114550	PDGFRL	8394	17552
114550	PIK3CA	5	17552
114550	TP53	9	17552
120435	MSH2	6	17558
120435	PMS1	367	17558
122100	KRT12	38	17558
122100	KRT3	39	17558
122700	CYP2A6	173	17556
122700	CYP2C9	163	17556
122700	F9	362	17556
122700	VKORC1	365	17556
123400	HLA-DQB1	2898	17558
123400	PRNP	8	17558
125853	AKT2	224	17535
125853	CDKAL1	15893	17535
125853	ENPP1	114	17535
125853	GCGR	8761	17535
125853	GCK	3	17535
125853	HMGA1	1101	17535
125853	HNF1A	1	17535
125853	HNF1B	8	17535
125853	HNF4A	3	17535
125853	IGF2BP2	9551	17535
125853	IRS1	315	17535
125853	IRS2	729	17535
125853	KCNJ11	1	17535
125853	MAPK8IP1	3218	17535
125853	MTNR1B	6458	17535
125853	NEUROD1	10	17535
125853	PAX4	7	17535
125853	PDX1	1	17535
125853	PPARG	3	17535
125853	PPP1R3A	5	17535
125853	PTPN1	310	17535
125853	RETN	14725	17535
125853	SLC2A2	69	17535
125853	SLC30A8	15648	17535
125853	WFS1	7954	17535
126200	HLA-DQB1	29	17558
126200	HLA-DRB1	13	17558
127550	TERT	1	17558
127550	TINF2	1	17558
127750	GBA	53	17557
127750	SNCA	1	17557
127750	SNCB	719	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	7	17557
130000	COL5A1	8	17557
130000	COL5A2	51	17557
130060	COL1A1	1	17558
130060	COL1A2	1	17558
130650	CDKN1C	3733	17556
130650	IGF2	139	17556
130650	KCNQ1	4183	17556
130650	NSD1	3024	17556
131760	KRT14	1	17558
131760	KRT5	1	17558
131800	ITGB4	60	17557
131800	KRT14	1	17557
131800	KRT5	1	17557
131900	KRT14	1	17558
131900	KRT5	1	17558
132600	CTNNB1	70	17558
132600	MUTYH	144	17558
133100	EPOR	18	17557
133100	JAK2	1	17557
133100	SH2B3	9	17557
133200	GJA1	47	17557
133200	GJB3	6	17557
133200	GJB4	23	17557
133239	DCC	1143	17554
133239	DEC1	7589	17554
133239	DLEC1	1360	17554
133239	LZTS1	14240	17554
133239	RNF6	4668	17554
133239	TGFBR2	612	17554
133780	FZD4	110	17558
133780	LRP5	1	17558
136880	PRPH2	12	17556
136880	RDH5	5	17556
136880	RHO	50	17556
136880	RLBP1	5	17556
137215	CDH1	77	17556
137215	IL1B	28	17556
137215	IL1RN	39	17556
137215	KRAS	51	17556
137550	HRAS	2	17558
137550	NRAS	1	17558
137800	ERBB2	397	17557
137800	IDH1	5479	17557
137800	TP53	38	17557
138500	SLC36A2	1	17557
138500	SLC6A19	1	17557
138500	SLC6A20	1	17557
140700	HBA1	1	17557
140700	HBA2	1	17557
