Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	13	17558
101400	TWIST1	35	17558
102200	AIP	14	17558
102200	GNAS	64	17558
103780	ADH1B	40	17554
103780	ADH1C	51	17554
103780	GABRA2	9231	17554
103780	HTR2A	1854	17554
103780	RCBTB1	12749	17554
103780	TAS2R16	2687	17554
104300	A2M	151	17550
104300	ACE	5963	17550
104300	APBB2	270	17550
104300	APP	3	17550
104300	BLMH	167	17550
104300	MPO	13108	17550
104300	NOS3	15	17550
104300	PAXIP1	139	17550
104300	PLAU	1174	17550
104300	SORL1	87	17550
105200	APOA1	1839	17556
105200	B2M	457	17556
105200	FGA	1796	17556
105200	LYZ	2352	17556
105400	DCTN1	849	17556
105400	NEFH	1	17556
105400	PRPH	2	17556
105400	SOD1	6	17556
106210	ELP4	1917	17557
106210	PAX6	10	17557
106210	WT1	440	17557
109400	PTCH1	31	17557
109400	PTCH2	27	17557
109400	SUFU	61	17557
109800	FGFR3	80	17556
109800	HRAS	61	17556
109800	KRAS	85	17556
109800	RB1	843	17556
111400	A4GALT	2	17558
111400	B3GALNT1	1	17558
112600	BMP2	5	17557
112600	BMPR1B	2	17557
112600	GDF5	2	17557
113650	EYA1	2	17558
113650	SIX1	1	17558
113800	KRT1	5	17558
113800	KRT10	7	17558
114480	AKT1	248	17538
114480	BARD1	3	17538
114480	BRCA1	1	17538
114480	BRCA2	2	17538
114480	BRIP1	17	17538
114480	CASP8	441	17538
114480	CDH1	1052	17538
114480	CHEK2	2	17538
114480	HMMR	330	17538
114480	KRAS	49	17538
114480	NQO2	12940	17538
114480	PALB2	4	17538
114480	PHB	201	17538
114480	PIK3CA	125	17538
114480	PPM1D	490	17538
114480	RAD51	6	17538
114480	RAD54L	5262	17538
114480	RB1CC1	731	17538
114480	SLC22A18	6512	17538
114480	TP53	2	17538
114480	TSG101	2125	17538
114480	XRCC3	11	17538
114500	AKT1	10	17548
114500	BUB1B	699	17548
114500	CTNNB1	165	17548
114500	DCC	1796	17548
114500	DLC1	919	17548
114500	EP300	358	17548
114500	FGFR3	103	17548
114500	FLCN	29	17548
114500	NRAS	277	17548
114500	PIK3CA	182	17548
114500	SRC	207	17548
114500	TP53	8	17548
114550	AXIN1	182	17552
114550	CASP8	556	17552
114550	CTNNB1	24	17552
114550	IGF2R	4825	17552
114550	MET	469	17552
114550	PDGFRL	6642	17552
114550	PIK3CA	37	17552
114550	TP53	25	17552
120435	MSH2	7	17558
120435	PMS1	877	17558
122100	KRT12	25	17558
122100	KRT3	17	17558
122700	CYP2A6	84	17556
122700	CYP2C9	38	17556
122700	F9	237	17556
122700	VKORC1	268	17556
123400	HLA-DQB1	3838	17558
123400	PRNP	18	17558
125853	AKT2	427	17535
125853	CDKAL1	13773	17535
125853	ENPP1	1052	17535
125853	GCGR	6441	17535
125853	GCK	30	17535
125853	HMGA1	628	17535
125853	HNF1A	1	17535
125853	HNF1B	11	17535
125853	HNF4A	8	17535
125853	IGF2BP2	8163	17535
125853	IRS1	166	17535
125853	IRS2	305	17535
125853	KCNJ11	2	17535
125853	MAPK8IP1	2356	17535
125853	MTNR1B	5294	17535
125853	NEUROD1	36	17535
125853	PAX4	79	17535
125853	PDX1	1	17535
125853	PPARG	342	17535
125853	PPP1R3A	1083	17535
125853	PTPN1	165	17535
125853	RETN	12541	17535
125853	SLC2A2	104	17535
125853	SLC30A8	14042	17535
125853	WFS1	9054	17535
126200	HLA-DQB1	20	17558
126200	HLA-DRB1	14	17558
127550	TERT	5	17558
127550	TINF2	17	17558
127750	GBA	30	17557
127750	SNCA	1	17557
127750	SNCB	240	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	2	17557
130000	COL5A1	1	17557
130000	COL5A2	27	17557
130060	COL1A1	3	17558
130060	COL1A2	7	17558
130650	CDKN1C	3418	17556
130650	IGF2	480	17556
130650	KCNQ1	4283	17556
130650	NSD1	4026	17556
131760	KRT14	7	17558
131760	KRT5	3	17558
131800	ITGB4	68	17557
131800	KRT14	10	17557
131800	KRT5	3	17557
131900	KRT14	8	17558
131900	KRT5	2	17558
132600	CTNNB1	400	17558
132600	MUTYH	935	17558
133100	EPOR	3	17557
133100	JAK2	2	17557
133100	SH2B3	64	17557
133200	GJA1	42	17557
133200	GJB3	1	17557
133200	GJB4	6	17557
133239	DCC	1737	17554
133239	DEC1	8880	17554
133239	DLEC1	9323	17554
133239	LZTS1	13044	17554
133239	RNF6	2441	17554
133239	TGFBR2	1439	17554
133780	FZD4	57	17558
133780	LRP5	3	17558
136880	PRPH2	59	17556
136880	RDH5	1	17556
136880	RHO	1142	17556
136880	RLBP1	1	17556
137215	CDH1	261	17556
137215	IL1B	2	17556
137215	IL1RN	7	17556
137215	KRAS	590	17556
137550	HRAS	10	17558
137550	NRAS	37	17558
137800	ERBB2	928	17557
137800	IDH1	3958	17557
137800	TP53	96	17557
138500	SLC36A2	64	17557
138500	SLC6A19	22	17557
138500	SLC6A20	40	17557
140700	HBA1	1	17557
140700	HBA2	5	17557
140700	HBB	1	17557
141749	HBB	10	17557
141749	HBG1	1	17557
141749	HBG2	1	17557
143465	DRD4	51	17558
143465	DRD5	155	17558
143890	ABCA1	186	17553
143890	APOA2	101	17553
143890	EPHX2	6663	17553
143890	GHR	658	17553
143890	ITIH4	4201	17553
143890	LDLR	85	17553
143890	PPP1R17	12518	17553
144200	KRT1	2	17558
144200	KRT9	10	17558
144700	DIRC2	15815	17553
144700	FLCN	126	17553
144700	HNF1A	4	17553
144700	HNF1B	5	17553
144700	OGG1	10868	17553
144700	RNF139	7314	17553
144700	VHL	1171	17553
145500	ADD1	11496	17548
145500	AGT	28	17548
145500	AGTR1	143	17548
145500	ATP1B1	2891	17548
145500	CYP3A5	3157	17548
145500	ECE1	52	17548
145500	GNB3	1441	17548
145500	NOS2	126	17548
145500	NOS3	482	17548
145500	PTGIS	233	17548
145500	RGS5	1012	17548
145500	SELE	857	17548
145750	APOA5	37	17558
145750	LIPI	17292	17558
