Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	6	17558
101400	TWIST1	17	17558
102200	AIP	9	17558
102200	GNAS	31	17558
103780	ADH1B	39	17554
103780	ADH1C	57	17554
103780	GABRA2	8859	17554
103780	HTR2A	2195	17554
103780	RCBTB1	12660	17554
103780	TAS2R16	3563	17554
104300	A2M	165	17550
104300	ACE	5515	17550
104300	APBB2	384	17550
104300	APP	3	17550
104300	BLMH	177	17550
104300	MPO	13217	17550
104300	NOS3	13	17550
104300	PAXIP1	126	17550
104300	PLAU	1219	17550
104300	SORL1	101	17550
105200	APOA1	1817	17556
105200	B2M	442	17556
105200	FGA	1625	17556
105200	LYZ	2208	17556
105400	DCTN1	492	17556
105400	NEFH	3	17556
105400	PRPH	2	17556
105400	SOD1	17	17556
106210	ELP4	2288	17557
106210	PAX6	3	17557
106210	WT1	107	17557
109400	PTCH1	27	17557
109400	PTCH2	23	17557
109400	SUFU	40	17557
109800	FGFR3	29	17556
109800	HRAS	29	17556
109800	KRAS	39	17556
109800	RB1	593	17556
111400	A4GALT	3	17558
111400	B3GALNT1	1	17558
112600	BMP2	5	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	2	17558
113650	SIX1	1	17558
113800	KRT1	5	17558
113800	KRT10	6	17558
114480	AKT1	145	17538
114480	BARD1	5	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	16	17538
114480	CASP8	320	17538
114480	CDH1	638	17538
114480	CHEK2	2	17538
114480	HMMR	323	17538
114480	KRAS	37	17538
114480	NQO2	13088	17538
114480	PALB2	5	17538
114480	PHB	184	17538
114480	PIK3CA	80	17538
114480	PPM1D	547	17538
114480	RAD51	6	17538
114480	RAD54L	4604	17538
114480	RB1CC1	844	17538
114480	SLC22A18	3905	17538
114480	TP53	4	17538
114480	TSG101	2243	17538
114480	XRCC3	9	17538
114500	AKT1	11	17548
114500	BUB1B	597	17548
114500	CTNNB1	96	17548
114500	DCC	1796	17548
114500	DLC1	1076	17548
114500	EP300	320	17548
114500	FGFR3	53	17548
114500	FLCN	8	17548
114500	NRAS	193	17548
114500	PIK3CA	87	17548
114500	SRC	253	17548
114500	TP53	3	17548
114550	AXIN1	213	17552
114550	CASP8	381	17552
114550	CTNNB1	11	17552
114550	IGF2R	4905	17552
114550	MET	388	17552
114550	PDGFRL	7137	17552
114550	PIK3CA	12	17552
114550	TP53	10	17552
120435	MSH2	7	17558
120435	PMS1	792	17558
122100	KRT12	30	17558
122100	KRT3	34	17558
122700	CYP2A6	64	17556
122700	CYP2C9	28	17556
122700	F9	236	17556
122700	VKORC1	271	17556
123400	HLA-DQB1	3251	17558
123400	PRNP	12	17558
125853	AKT2	369	17535
125853	CDKAL1	13842	17535
125853	ENPP1	901	17535
125853	GCGR	6447	17535
125853	GCK	18	17535
125853	HMGA1	633	17535
125853	HNF1A	1	17535
125853	HNF1B	12	17535
125853	HNF4A	6	17535
125853	IGF2BP2	8441	17535
125853	IRS1	171	17535
125853	IRS2	287	17535
125853	KCNJ11	2	17535
125853	MAPK8IP1	2555	17535
125853	MTNR1B	5397	17535
125853	NEUROD1	19	17535
125853	PAX4	23	17535
125853	PDX1	1	17535
125853	PPARG	202	17535
125853	PPP1R3A	561	17535
125853	PTPN1	171	17535
125853	RETN	12322	17535
125853	SLC2A2	97	17535
125853	SLC30A8	14267	17535
125853	WFS1	8735	17535
126200	HLA-DQB1	23	17558
126200	HLA-DRB1	14	17558
127550	TERT	2	17558
127550	TINF2	2	17558
127750	GBA	31	17557
127750	SNCA	1	17557
127750	SNCB	296	17557
129490	EDAR	1	17558
129490	EDARADD	1	17558
130000	COL1A1	3	17557
130000	COL5A1	2	17557
130000	COL5A2	30	17557
130060	COL1A1	2	17558
130060	COL1A2	5	17558
130650	CDKN1C	3189	17556
130650	IGF2	275	17556
130650	KCNQ1	4026	17556
130650	NSD1	3413	17556
131760	KRT14	7	17558
131760	KRT5	2	17558
131800	ITGB4	66	17557
131800	KRT14	4	17557
131800	KRT5	1	17557
131900	KRT14	7	17558
131900	KRT5	1	17558
132600	CTNNB1	260	17558
132600	MUTYH	548	17558
133100	EPOR	5	17557
133100	JAK2	2	17557
133100	SH2B3	58	17557
133200	GJA1	36	17557
133200	GJB3	1	17557
133200	GJB4	12	17557
133239	DCC	1536	17554
133239	DEC1	9191	17554
133239	DLEC1	6589	17554
133239	LZTS1	13042	17554
133239	RNF6	2593	17554
133239	TGFBR2	1024	17554
133780	FZD4	66	17558
133780	LRP5	1	17558
136880	PRPH2	45	17556
136880	RDH5	1	17556
136880	RHO	340	17556
136880	RLBP1	1	17556
137215	CDH1	200	17556
137215	IL1B	2	17556
137215	IL1RN	6	17556
137215	KRAS	397	17556
137550	HRAS	10	17558
137550	NRAS	19	17558
137800	ERBB2	825	17557
137800	IDH1	3993	17557
137800	TP53	49	17557
138500	SLC36A2	14	17557
138500	SLC6A19	12	17557
138500	SLC6A20	16	17557
140700	HBA1	1	17557
140700	HBA2	3	17557
140700	HBB	1	17557
141749	HBB	8	17557
141749	HBG1	1	17557
141749	HBG2	1	17557
143465	DRD4	58	17558
143465	DRD5	206	17558
143890	ABCA1	140	17553
143890	APOA2	116	17553
143890	EPHX2	6295	17553
143890	GHR	575	17553
143890	ITIH4	4258	17553
143890	LDLR	65	17553
143890	PPP1R17	12307	17553
144200	KRT1	1	17558
144200	KRT9	15	17558
144700	DIRC2	15494	17553
144700	FLCN	74	17553
144700	HNF1A	4	17553
144700	HNF1B	6	17553
144700	OGG1	10849	17553
144700	RNF139	7489	17553
144700	VHL	957	17553
145500	ADD1	11343	17548
145500	AGT	29	17548
145500	AGTR1	86	17548
145500	ATP1B1	2386	17548
145500	CYP3A5	3239	17548
145500	ECE1	67	17548
145500	GNB3	1816	17548
145500	NOS2	106	17548
145500	NOS3	426	17548
145500	PTGIS	232	17548
145500	RGS5	1173	17548
145500	SELE	682	17548
145750	APOA5	37	17558
145750	LIPI	17302	17558
145900	EGR2	37	17556
145900	MPZ	4	17556
145900	PMP22	3	17556
145900	PRX	34	17556
146200	GCM2	11580	17558
146200	PTH	4524	17558
147050	HAVCR1	12904	17553
147050	IL4R	928	17553
147050	MS4A2	609	17553
147050	PHF11	53	17553
147050	PLA2G7	53	17553
147050	SELP	664	17553
147050	SPINK5	6	17553
147920	KDM6A	5	17558
147920	KMT2D	17	17558
149400	GLRA1	557	17558
149400	GPHN	121	17558
149730	FGF10	1	17557
149730	FGFR2	1	17557
149730	FGFR3	34	17557
152700	BANK1	3907	17554
152700	CTLA4	68	17554
152700	FCGR2A	22	17554
152700	FCGR2B	64	17554
152700	PTPN22	331	17554
152700	TREX1	175	17554
155240	NTRK1	91	17558
155240	RET	3	17558
155255	BRCA2	245	17557
155255	PTCH2	175	17557
155255	SUFU	95	17557
156240	BCL10	25	17558
156240	WT1	3481	17558
157300	EDNRA	1893	17558
157300	TNF	2282	17558
158000	KRT81	1	17557
158000	KRT83	49	17557
158000	KRT86	1	17557
158320	MLH1	6	17558
158320	MSH2	8	17558
158810	COL6A1	4	17558
158810	COL6A2	9	17558
159900	DRD2	1084	17558
159900	SGCE	4264	17558
160150	DNM2	194	17558
160150	MTMR14	2213	17558
162091	NF2	35	17558
162091	SMARCB1	271	17558
162900	FGFR3	103	17556
162900	HRAS	6	17556
162900	NRAS	19	17556
162900	PIK3CA	19	17556
163200	HRAS	11	17557
163200	KRAS	23	17557
163200	NRAS	15	17557
163950	BRAF	6	17557
163950	MAP2K1	8	17557
163950	PTPN11	5	17557
164230	BDNF	51	17557
164230	HTR2A	3722	17557
164230	SLC6A4	8904	17557
166210	COL1A1	2	17558
166210	COL1A2	1	17558
166220	COL1A1	1	17558
166220	COL1A2	1	17558
166710	CALCR	1609	17554
166710	COL1A1	9	17554
166710	COL1A2	17	17554
166710	LRP5	100	17554
166710	PDLIM4	10546	17554
166710	VDR	2719	17554
167000	AKT1	53	17554
167000	CDH1	5	17554
167000	CTNNB1	12	17554
167000	OPCML	14227	17554
167000	PARK2	1282	17554
167000	PIK3CA	95	17554
167800	CFTR	2351	17555
167800	CTRC	3	17555
167800	PRSS1	1	17555
167800	PRSS2	231	17555
167800	SPINK1	4	17555
168600	ADH1C	3556	17553
168600	ATXN2	2742	17553
168600	GBA	1451	17553
168600	GLUD2	3354	17553
168600	MAPT	184	17553
168600	NR4A2	2311	17553
168600	TBP	76	17553
170400	CACNA1S	1306	17558
170400	SCN4A	3	17558
171300	GDNF	77	17552
171300	KIF1B	14	17552
171300	MAX	3906	17552
171300	RET	2	17552
171300	SDHB	14	17552
171300	SDHD	22	17552
171300	TMEM127	16560	17552
171300	VHL	1641	17552
172700	MAPT	12	17558
172700	PSEN1	14	17558
172800	KIT	35	17558
172800	SNAI2	68	17558
174050	PRKCSH	689	17558
174050	SEC63	6179	17558
174900	BMPR1A	120	17558
174900	SMAD4	78	17558
176270	HERC2	294	17554
176270	MAGEL2	2	17554
176270	MKRN3	3947	17554
176270	NDN	1179	17554
176270	NPAP1	17385	17554
176270	SNRPN	4278	17554
176807	AR	46	17550
176807	BRCA2	82	17550
176807	CD82	7425	17550
176807	CDH1	598	17550
176807	CHEK2	61	17550
176807	KLF6	3960	17550
176807	MSR1	1476	17550
176807	MXI1	7250	17550
176807	PTEN	215	17550
176807	ZFHX3	7916	17550
177200	SCNN1B	1	17558
177200	SCNN1G	2	17558
178500	MUC5B	10825	17555
178500	SFTPA1	2	17555
178500	SFTPA2	2	17555
178500	SFTPC	8	17555
178500	TERT	228	17555
180300	CD244	403	17553
180300	CIITA	98	17553
180300	HLA-DRB1	26	17553
180300	IL10	1105	17553
180300	PADI4	1666	17553
180300	PTPN22	64	17553
180300	SLC22A4	12087	17553
180700	DVL1	6	17558
180700	WNT5A	357	17558
180800	MPZ	4	17558
180800	PMP22	2	17558
180849	CREBBP	100	17558
180849	EP300	1	17558
181500	AKT1	460	17547
181500	APOL2	16675	17547
181500	APOL4	7269	17547
181500	CHI3L1	17167	17547
181500	COMT	512	17547
181500	DAO	3500	17547
181500	DISC1	1816	17547
181500	DRD3	241	17547
181500	DTNBP1	2109	17547
181500	HTR2A	350	17547
181500	MTHFR	2189	17547
181500	RTN4R	16187	17547
181500	SYN2	3221	17547
182940	CCL2	3681	17555
182940	FUZ	9707	17555
182940	T	10564	17555
182940	VANGL1	24	17555
182940	VANGL2	89	17555
185000	RHAG	10	17558
185000	STOM	8535	17558
187500	CERS1	259	17554
187500	GATA4	1	17554
187500	GATA6	21	17554
187500	JAG1	3649	17554
187500	NKX2-5	8	17554
187500	ZFPM2	1	17554
187800	ITGA2B	1	17558
187800	ITGB3	1	17558
187950	CALR	111	17557
187950	SH2B3	85	17557
187950	THPO	1771	17557
188050	F13A1	54	17556
188050	F2	27	17556
188050	HABP2	16258	17556
188050	MTHFR	2882	17556
188470	HRAS	21	17555
188470	MINPP1	3960	17555
188470	NRAS	44	17555
188470	PTEN	70	17555
188470	SRGAP1	5488	17555
188550	CCDC6	1320	17552
188550	GOLGA5	8799	17552
188550	NCOA4	819	17552
188550	NKX2-1	244	17552
188550	PCM1	1575	17552
188550	PRKAR1A	382	17552
188550	TRIM24	39	17552
188550	TRIM33	100	17552
189800	EPHX1	10008	17558
189800	NOS3	436	17558
189960	BRCA2	11	17540
189960	BRIP1	38	17540
189960	CHD7	361	17540
189960	ERCC4	1	17540
189960	FANCA	1	17540
189960	FANCC	13	17540
189960	FANCD2	1	17540
189960	FANCE	2	17540
189960	FANCF	9	17540
189960	FANCG	1	17540
189960	FANCI	2	17540
189960	FANCL	1	17540
189960	FANCM	2	17540
189960	GLI3	2066	17540
189960	MID1	4196	17540
189960	MYCN	17	17540
189960	PALB2	17	17540
189960	RAD51C	31	17540
189960	SLX4	6	17540
189960	SOX2	3172	17540
191830	ITGA8	3220	17557
191830	PAX2	5728	17557
191830	RET	1242	17557
192430	DGCR14	11264	17556
192430	DGCR2	11468	17556
192430	DGCR6	3254	17556
192430	DGCR8	2873	17556
192600	CAV3	913	17556
192600	MYH6	151	17556
192600	MYH7	220	17556
192600	MYLK2	1379	17556
193300	CCND1	594	17558
193300	VHL	385	17558
193530	EVC	3	17558
193530	EVC2	4	17558
194050	ELN	2402	17558
194050	MLXIPL	9279	17558
194070	BRCA2	221	17555
194070	GPC3	14	17555
194070	GPC4	78	17555
194070	IGF2	20	17555
194070	WT1	109	17555
194072	PAX6	62	17558
194072	WT1	31	17558
194190	CPLX1	6768	17555
194190	CTBP1	1087	17555
194190	FGFRL1	15275	17555
