Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	2	17558
101400	TWIST1	7	17558
102200	AIP	2	17558
102200	GNAS	19	17558
103780	ADH1B	65	17554
103780	ADH1C	93	17554
103780	GABRA2	9255	17554
103780	HTR2A	1807	17554
103780	RCBTB1	13922	17554
103780	TAS2R16	3516	17554
104300	A2M	171	17550
104300	ACE	4830	17550
104300	APBB2	380	17550
104300	APP	3	17550
104300	BLMH	198	17550
104300	MPO	13089	17550
104300	NOS3	15	17550
104300	PAXIP1	155	17550
104300	PLAU	1260	17550
104300	SORL1	137	17550
105200	APOA1	1869	17556
105200	B2M	554	17556
105200	FGA	1957	17556
105200	LYZ	2529	17556
105400	DCTN1	262	17556
105400	NEFH	11	17556
105400	PRPH	10	17556
105400	SOD1	18	17556
106210	ELP4	2337	17557
106210	PAX6	1	17557
106210	WT1	20	17557
109400	PTCH1	13	17557
109400	PTCH2	10	17557
109400	SUFU	19	17557
109800	FGFR3	8	17556
109800	HRAS	13	17556
109800	KRAS	14	17556
109800	RB1	376	17556
111400	A4GALT	9	17558
111400	B3GALNT1	6	17558
112600	BMP2	8	17557
112600	BMPR1B	2	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	4	17558
113800	KRT10	2	17558
114480	AKT1	63	17538
114480	BARD1	5	17538
114480	BRCA1	1	17538
114480	BRCA2	1	17538
114480	BRIP1	19	17538
114480	CASP8	131	17538
114480	CDH1	169	17538
114480	CHEK2	2	17538
114480	HMMR	407	17538
114480	KRAS	15	17538
114480	NQO2	13791	17538
114480	PALB2	5	17538
114480	PHB	239	17538
114480	PIK3CA	21	17538
114480	PPM1D	621	17538
114480	RAD51	6	17538
114480	RAD54L	3572	17538
114480	RB1CC1	927	17538
114480	SLC22A18	1069	17538
114480	TP53	3	17538
114480	TSG101	2443	17538
114480	XRCC3	11	17538
114500	AKT1	16	17548
114500	BUB1B	755	17548
114500	CTNNB1	50	17548
114500	DCC	1839	17548
114500	DLC1	1157	17548
114500	EP300	224	17548
114500	FGFR3	25	17548
114500	FLCN	3	17548
114500	NRAS	89	17548
114500	PIK3CA	27	17548
114500	SRC	285	17548
114500	TP53	2	17548
114550	AXIN1	231	17552
114550	CASP8	204	17552
114550	CTNNB1	12	17552
114550	IGF2R	5219	17552
114550	MET	400	17552
114550	PDGFRL	7349	17552
114550	PIK3CA	8	17552
114550	TP53	9	17552
120435	MSH2	6	17558
120435	PMS1	505	17558
122100	KRT12	33	17558
122100	KRT3	34	17558
122700	CYP2A6	111	17556
122700	CYP2C9	66	17556
122700	F9	303	17556
122700	VKORC1	316	17556
123400	HLA-DQB1	2930	17558
123400	PRNP	7	17558
125853	AKT2	274	17535
125853	CDKAL1	14681	17535
125853	ENPP1	553	17535
125853	GCGR	7205	17535
125853	GCK	8	17535
125853	HMGA1	787	17535
125853	HNF1A	1	17535
125853	HNF1B	11	17535
125853	HNF4A	5	17535
125853	IGF2BP2	8803	17535
125853	IRS1	201	17535
