Disease_ID	HGNC_Symbol	Global_Ranking	Total_Rankings
101400	FGFR2	1	17558
101400	TWIST1	11	17558
102200	AIP	3	17558
102200	GNAS	13	17558
103780	ADH1B	236	17554
103780	ADH1C	146	17554
103780	GABRA2	9697	17554
103780	HTR2A	920	17554
103780	RCBTB1	16529	17554
103780	TAS2R16	7507	17554
104300	A2M	133	17550
104300	ACE	155	17550
104300	APBB2	1925	17550
104300	APP	21	17550
104300	BLMH	377	17550
104300	MPO	13745	17550
104300	NOS3	8	17550
104300	PAXIP1	262	17550
104300	PLAU	1235	17550
104300	SORL1	895	17550
105200	APOA1	3893	17556
105200	B2M	821	17556
105200	FGA	2242	17556
105200	LYZ	2681	17556
105400	DCTN1	1212	17556
105400	NEFH	47	17556
105400	PRPH	61	17556
105400	SOD1	100	17556
106210	ELP4	4390	17557
106210	PAX6	1	17557
106210	WT1	1	17557
109400	PTCH1	4	17557
109400	PTCH2	1	17557
109400	SUFU	4	17557
109800	FGFR3	6	17556
109800	HRAS	4	17556
109800	KRAS	5	17556
109800	RB1	107	17556
111400	A4GALT	15	17558
111400	B3GALNT1	9	17558
112600	BMP2	18	17557
112600	BMPR1B	4	17557
112600	GDF5	1	17557
113650	EYA1	1	17558
113650	SIX1	1	17558
113800	KRT1	1	17558
113800	KRT10	1	17558
114480	AKT1	18	17538
114480	BARD1	89	17538
114480	BRCA1	2	17538
114480	BRCA2	1	17538
114480	BRIP1	55	17538
114480	CASP8	20	17538
114480	CDH1	6	17538
114480	CHEK2	1	17538
114480	HMMR	673	17538
114480	KRAS	3	17538
114480	NQO2	15959	17538
114480	PALB2	46	17538
114480	PHB	330	17538
114480	PIK3CA	1	17538
114480	PPM1D	1571	17538
114480	RAD51	90	17538
114480	RAD54L	1023	17538
114480	RB1CC1	2189	17538
114480	SLC22A18	64	17538
114480	TP53	1	17538
114480	TSG101	4229	17538
114480	XRCC3	100	17538
114500	AKT1	5	17548
114500	BUB1B	861	17548
114500	CTNNB1	4	17548
114500	DCC	966	17548
114500	DLC1	2805	17548
114500	EP300	175	17548
114500	FGFR3	9	17548
114500	FLCN	28	17548
114500	NRAS	23	17548
